sample	chr	state	seg_id	min_start	max_end	mean_copy
63	15	2	1376	1	103000000	-0.00433648210680681
63	16	2	1377	1	90500000	0.0397779116728839
63	17	2	1378	1	81500000	-0.0169498058379138
63	18	2	1379	1	78500000	0.0299230730738979
63	20	2	1380	1	63500000	-0.0306776910636909
63	19	2	1381	1	59500000	0.00678432384799906
63	22	2	1382	1	51500000	-0.0173265852274747
63	21	2	1383	1	48500000	0.0316699472993642
73	1	2	1384	1	249500000	0.0220615822327605
73	2	2	1385	1	38500000	-0.09283724152248
73	2	1	1386	38500001	50000000	-0.884292936034339
73	2	2	1387	50000001	243500000	0.05304039289587
73	3	2	1388	1	198500000	0.0454263005967867
73	4	2	1389	1	191500000	0.0557777506443918
73	5	2	1390	1	181000000	0.00424800493272634
73	6	2	1391	1	171500000	0.0222577976937066
73	7	2	1392	1	159500000	0.0325353876464068
73	8	2	1394	1	146500000	-0.0238744761230096
73	9	2	1395	1	141500000	0.00339541043938173
73	10	2	1396	1	136000000	-0.00731116721152149
73	11	2	1397	1	135500000	-0.0134765320642448
73	12	2	1398	1	134000000	-0.024815156917584
73	13	2	1399	1	48000000	-0.0422544360399308
73	13	1	1400	48000001	60000000	-0.777251750780051
73	13	2	1401	60000001	115500000	0.0229561168925341
73	14	2	1402	1	107500000	0.00883457228902736
73	15	2	1403	1	103000000	-0.0531107836702292
73	16	2	1404	1	90500000	0.111621355174033
73	17	2	1405	1	81500000	0.0122244836858414
73	18	2	1406	1	78500000	0.0118476317998373
73	20	2	1407	1	63500000	-0.0355363559966348
73	19	2	1408	1	59500000	0.0908276234394713
73	22	2	1409	1	51500000	0.0763900241249666
73	21	2	1410	1	48500000	0.0426575271208488
23	1	2	1411	1	249500000	0.0472718175267951
23	2	2	1412	1	38000000	-0.0166031693738429
23	2	1	1413	38000001	50000000	-0.790292853745133
23	2	2	1414	50000001	243500000	0.0582570369714328
23	3	2	1415	1	198500000	0.0217091865570539
23	4	2	1416	1	191500000	0.04631174764355
23	5	2	1417	1	181000000	0.0203971580664105
23	6	2	1418	1	171500000	0.0210042413293884
23	7	2	1419	1	159500000	0.0443799961883342
23	8	2	1421	1	146500000	0.003642051483186
23	9	2	1422	1	141500000	0.0143183667350692
23	10	2	1423	1	136000000	-0.0254938020572811
23	11	2	1424	1	135500000	-0.0179421337086879
23	12	2	1425	1	134000000	-0.00493083689656218
23	13	2	1426	1	47500000	-0.0404177345369406
23	13	1	1427	47500001	60500000	-0.790350623764816
23	13	2	1428	60500001	115500000	0.095020340780763
23	14	2	1429	1	107500000	0.0366084844838022
23	15	2	1430	1	103000000	-0.0214541200923218
23	16	2	1431	1	90500000	-0.0160667876175581
23	17	2	1432	1	81500000	-0.0603164231009458
23	18	2	1433	1	78500000	-0.00685514538298867
23	20	2	1434	1	63500000	-0.00940789183157379
23	19	2	1435	1	59500000	-0.0285827377990465
23	22	2	1436	1	51500000	-0.0651232365725352
23	21	2	1437	1	48500000	-0.00491981723321136
82	1	2	1438	1	249500000	0.033117120532446
82	2	2	1439	1	38500000	-0.0287152302226086
82	2	1	1440	38500001	50000000	-0.851857604885814
82	2	2	1441	50000001	243500000	0.0515162284242525
82	3	2	1442	1	198500000	0.0285203256079122
82	4	2	1443	1	191500000	0.0148548110579671
82	5	2	1444	1	181000000	-0.0141138754685887
82	6	2	1445	1	171500000	0.013784857444357
82	7	2	1446	1	159500000	0.016878588976254
82	8	2	1448	1	146500000	-0.00360052348717682
82	9	2	1449	1	141500000	0.019614698114072
82	10	2	1450	1	136000000	-0.0114023288181243
82	11	2	1451	1	135500000	0.0127285386638631
82	12	2	1452	1	134000000	0.0340628960991116
82	13	2	1453	1	47500000	0.0369289650794643
82	13	1	1454	47500001	60000000	-0.77769088775081
82	13	2	1455	60000001	115500000	0.00583233401455837
82	14	2	1456	1	107500000	0.0171116199512163
82	15	2	1457	1	103000000	0.000511120836805432
82	16	2	1458	1	90500000	0.0549735235591824
82	17	2	1459	1	81500000	-0.0446647474691961
82	18	2	1460	1	78500000	0.02110405871399
82	20	2	1461	1	63500000	-0.0448224307182345
82	19	2	1462	1	59500000	0.00331687407620601
82	22	2	1463	1	51500000	-0.0965029209234528
82	21	2	1464	1	48500000	0.0302668866945422
53	1	2	1465	1	249500000	0.0551207066616947
53	2	2	1466	1	38500000	-0.0332501645638642
53	2	1	1467	38500001	50000000	-0.894040022029883
53	2	2	1468	50000001	243500000	0.0619374689272192
53	3	2	1469	1	198500000	0.0680559181568618
53	4	2	1470	1	191500000	0.051484100374485
53	5	2	1471	1	181000000	0.0528867089427526
53	6	2	1472	1	171500000	-0.0017173818912692
53	7	2	1473	1	159500000	0.0411844499625342
53	8	2	1475	1	146500000	-0.00416854974100056
53	9	2	1476	1	141500000	-0.00234765891444736
53	10	2	1477	1	136000000	0.0113918288494224
53	11	2	1478	1	135500000	-0.0323144600598323
53	12	2	1479	1	134000000	0.0316405019271534
53	13	2	1480	1	47500000	-0.029399225643511
53	13	1	1481	47500001	60000000	-0.72222082629043
53	13	2	1482	60000001	115500000	0.128986256138181
53	14	2	1483	1	107500000	0.0655154608849502
53	15	2	1484	1	103000000	-0.00326283946067582
53	16	2	1485	1	90500000	0.0373116668804561
53	17	2	1486	1	81500000	-0.036818575994644
53	18	2	1487	1	78500000	-0.0481687103603588
53	20	2	1488	1	63500000	0.00725869913336342
53	19	2	1489	1	59500000	-0.0187130601262205
53	22	2	1490	1	51500000	-0.00638556032315426
53	21	2	1491	1	48500000	0.0475904930514944
51	1	2	1492	1	249500000	0.0382734952993284
51	2	2	1493	1	38500000	-0.0230056148047444
51	2	1	1494	38500001	50000000	-0.858625453166821
51	2	2	1495	50000001	243500000	0.0426393391086896
51	3	2	1496	1	198500000	0.0175781707231364
51	4	2	1497	1	191500000	0.0199376148292417
51	5	2	1498	1	181000000	0.0206684066764317
51	6	2	1499	1	171500000	0.00777030107195375
51	7	2	1500	1	159500000	0.0136554785274805
51	8	2	1502	1	146500000	0.00734210272648087
51	9	2	1503	1	141500000	0.0149211907819297
51	10	2	1504	1	136000000	-0.0260005958811858
51	11	2	1505	1	135500000	-0.00429237480557522
51	12	2	1506	1	134000000	-0.000561623513147986
51	13	2	1507	1	47500000	0.0427272196313879
51	13	1	1508	47500001	60000000	-0.765988798315278
51	13	2	1509	60000001	115500000	0.0485442508967054
51	14	2	1510	1	107500000	0.0120945060588672
51	15	2	1511	1	103000000	-0.015572554876117
51	16	2	1512	1	90500000	0.0215288917048786
51	17	2	1513	1	81500000	-0.0571241464780971
51	18	2	1514	1	78500000	-0.00252425072399674
51	20	2	1515	1	63500000	-0.0245333919303433
51	19	2	1516	1	59500000	-0.0404787922717595
51	22	2	1517	1	51500000	-0.0766976236248118
51	21	2	1518	1	48500000	0.00771953268637096
48	1	2	1519	1	249500000	0.0379560246520831
48	2	2	1520	1	38500000	-0.00247205930042408
48	2	1	1521	38500001	50000000	-0.80864888097922
48	2	2	1522	50000001	243500000	0.0366611543195751
48	3	2	1523	1	198500000	0.0113097924863722
48	4	2	1524	1	191500000	0.00233760663812267
48	5	2	1525	1	181000000	0.00503513505047182
48	6	2	1526	1	171500000	0.0100453343197907
48	7	2	1527	1	159500000	0.00932244972646655
48	8	2	1529	1	146500000	0.00575757168883523
48	9	2	1530	1	141500000	0.0134526480882147
48	10	2	1531	1	136000000	-0.0155544586574106
48	11	2	1532	1	135500000	-0.00761604761080998
48	12	2	1533	1	134000000	-0.012599928000974
48	13	2	1534	1	47500000	0.0671694569184578
48	13	1	1535	47500001	60000000	-0.77989170191115
48	13	2	1536	60000001	115500000	-0.00638081765601274
48	14	2	1537	1	107500000	0.019986727343292
48	15	2	1538	1	103000000	0.0298098865800992
48	16	2	1539	1	90500000	0.0260889745980329
48	17	2	1540	1	81500000	-0.0597809556445609
48	18	2	1541	1	78500000	0.0141718289777299
48	20	2	1542	1	63500000	-0.0179619869752949
48	19	2	1543	1	59500000	-0.0456914192635485
48	22	2	1544	1	51500000	-0.108953109742485
48	21	2	1545	1	48500000	-0.0337133377797009
14	1	2	1546	1	249500000	0.03298276569816
14	2	2	1547	1	38500000	-0.0383105805276138
14	2	1	1548	38500001	50000000	-0.905743453761369
14	2	2	1549	50000001	243500000	0.0139776948368377
14	3	2	1550	1	198500000	0.029570775764727
14	4	2	1551	1	191500000	0.0162470925065574
14	5	2	1552	1	181000000	-0.016463428100289
14	6	2	1553	1	171500000	0.00227692096291041
14	7	2	1554	1	159500000	0.0180965153760292
14	8	2	1556	1	146500000	-0.00439392683686989
14	9	2	1557	1	141500000	0.0107872053340913
14	10	2	1558	1	136000000	-0.0154273324422259
14	11	2	1559	1	135500000	-0.0297764211399195
14	12	2	1560	1	134000000	-0.00418197975012451
14	13	2	1561	1	47500000	-0.0117738871439451
14	13	1	1562	47500001	60000000	-0.791619451765729
14	13	2	1563	60000001	115500000	-0.0082260665382168
14	14	2	1564	1	107500000	0.0355876746961039
14	15	2	1565	1	103000000	-0.00807582421198386
14	16	2	1566	1	90500000	0.0285775179783636
14	17	2	1567	1	81500000	-0.0370161492552657
14	18	2	1568	1	78500000	0.0208608031746342
14	20	2	1569	1	63500000	0.0254511992079486
14	19	2	1570	1	59500000	-0.031792911072018
14	22	2	1571	1	51500000	-0.0123100758470821
14	21	2	1572	1	48500000	-0.0484888877884494
24	1	2	1573	1	249500000	0.0539782675354364
24	2	2	1574	1	38500000	0.0387710850700547
24	2	1	1575	38500001	50000000	-0.813827541718294
24	2	2	1576	50000001	243500000	0.026716600577395
24	3	2	1577	1	198500000	0.0291039486709984
24	4	2	1578	1	191500000	-0.0594000524561487
24	5	2	1579	1	181000000	-0.00403006977853017
24	6	2	1580	1	171500000	0.00415446569179751
24	7	2	1581	1	159500000	-0.018410370817929
24	8	2	1583	1	146500000	0.0109632139126102
24	9	2	1584	1	141500000	-0.025453199235433
24	10	2	1585	1	136000000	0.0278945938702584
24	11	2	1586	1	135500000	-0.00282039936452247
24	12	2	1587	1	134000000	0.0292348492778441
24	13	2	1588	1	47500000	0.0500684165710644
24	13	1	1589	47500001	60000000	-0.744597560467559
24	13	2	1590	60000001	115500000	-0.00942178762237142
24	14	2	1591	1	107500000	0.0296361729504937
24	15	2	1592	1	103000000	0.0750232772106473
24	16	2	1593	1	90500000	0.10370228006242
24	17	2	1594	1	81500000	0.00243167415938503
24	18	2	1595	1	78500000	-0.0131380065091539
24	20	2	1596	1	63500000	0.0582027840311248
24	19	2	1597	1	59500000	0.0808200124983283
24	22	2	1598	1	51500000	0.0759802821467721
24	21	2	1599	1	48500000	0.0401388281217022
8	1	2	1600	1	249500000	0.0718396972339667
8	2	2	1601	1	39000000	0.0187191754795658
8	2	1	1602	39000001	50000000	-0.767051834912689
8	2	2	1603	50000001	243500000	0.0171069128845088
8	3	2	1604	1	198500000	0.0206854987721705
8	4	2	1605	1	191500000	-0.0030542089753627
8	5	2	1606	1	181000000	0.0124129986465784
8	6	2	1607	1	171500000	-0.00611540669085186
8	7	2	1608	1	159500000	0.0106080396405147
8	8	2	1610	1	146500000	-0.0135778951287136
8	9	2	1611	1	141500000	0.0098391131284306
8	10	2	1612	1	136000000	0.0263754055397096
8	11	2	1613	1	135500000	-0.0126564571284062
8	12	2	1614	1	134000000	0.000218103771274412
8	13	2	1615	1	47000000	0.00896398172024342
8	13	1	1616	47000001	59500000	-0.78948834171199
8	13	2	1617	59500001	115500000	-0.00906936490993336
8	14	2	1618	1	107500000	0.0498456178731013
8	15	2	1619	1	103000000	-0.000528059869763674
8	16	2	1620	1	90500000	0.0882536033846016
8	17	2	1621	1	81500000	-0.0634943342131188
8	18	2	1622	1	78500000	-0.0212680109441258
8	20	2	1623	1	63500000	0.00389664535997951
8	19	2	1624	1	59500000	-0.0188236261860749
8	22	2	1625	1	51500000	-0.11882690612604
8	21	2	1626	1	48500000	-0.0330218097247155
95	1	2	1627	1	249500000	0.0488421373092475
95	2	2	1628	1	39000000	-0.0104818062715619
95	2	1	1629	39000001	50000000	-0.846919127120548
95	2	2	1630	50000001	243500000	0.0622639044015041
95	3	2	1631	1	198500000	0.0594160331065957
95	4	2	1632	1	191500000	0.0818530325029367
95	5	2	1633	1	181000000	0.0821116228691345
95	6	2	1634	1	171500000	0.0284790237441252
95	7	2	1635	1	159500000	0.0622560062836065
95	8	2	1637	1	146500000	-0.0168878716271304
95	9	2	1638	1	141500000	-0.0146084147613702
95	10	2	1639	1	136000000	-0.0543180829454527
95	11	2	1640	1	135500000	-0.00848427263237312
95	12	2	1641	1	134000000	0.0544692855534334
95	13	2	1642	1	47000000	-0.082599012603866
95	13	1	1643	47000001	59500000	-0.912552746641162
95	13	2	1644	59500001	115500000	0.0223043220909523
95	14	2	1645	1	107500000	0.0190064614190928
95	15	2	1646	1	103000000	-0.0909823601578315
95	16	2	1647	1	90500000	-0.0162066412067245
95	17	2	1648	1	81500000	-0.06923316234331
95	18	2	1649	1	78500000	-0.0183260233406118
95	20	2	1650	1	63500000	-0.0823020915020522
95	19	2	1651	1	59500000	-0.118254989199238
95	22	2	1652	1	51500000	-0.180216754344612
95	21	2	1653	1	48500000	-0.0587177881160424
57	1	2	1654	1	249500000	0.0482204225895735
57	2	2	1655	1	39000000	-0.0528566874602307
57	2	1	1656	39000001	50000000	-0.839204065515146
57	2	2	1657	50000001	243500000	0.0322581359840923
57	3	2	1658	1	198500000	0.0173312395428361
57	4	2	1659	1	191500000	0.0334205250855731
57	5	2	1660	1	181000000	0.0119631891957885
57	6	2	1661	1	171500000	-0.0159765105271912
57	7	2	1662	1	159500000	0.0138298007918176
57	8	2	1664	1	146500000	0.0174905043116116
57	9	2	1665	1	141500000	0.0207910521217814
57	10	2	1666	1	136000000	-0.00248537487850999
57	11	2	1667	1	135500000	-0.0144794555304102
57	12	2	1668	1	134000000	0.00156806356618956
57	13	2	1669	1	47500000	0.036278035582002
57	13	1	1670	47500001	60000000	-0.859360987761736
57	13	2	1671	60000001	115500000	0.0812980148851357
57	14	2	1672	1	107500000	0.00517841419015016
57	15	2	1673	1	103000000	0.0329100608873088
57	16	2	1674	1	90500000	0.0731318930310447
57	17	2	1675	1	81500000	-0.000591083762608515
57	18	2	1676	1	78500000	0.00623224374816612
57	20	2	1677	1	63500000	-0.0196915978919013
57	19	2	1678	1	59500000	0.0203072757210333
57	22	2	1679	1	51500000	-0.0143311970179123
57	21	2	1680	1	48500000	0.0386461124885293
12	1	2	1681	1	249500000	0.0424126403958388
12	2	2	1682	1	39000000	-0.0310492682054415
12	2	1	1683	39000001	50000000	-0.907573255639091
12	2	2	1684	50000001	243500000	0.0195102864737682
12	3	2	1685	1	198500000	0.0307297834938611
12	4	2	1686	1	191500000	0.0051515630596579
12	5	2	1687	1	181000000	0.00476565080391086
12	6	2	1688	1	171500000	0.00396756666395015
12	7	2	1689	1	159500000	-0.000859252553414328
12	8	2	1691	1	146500000	0.0170625212179249
12	9	2	1692	1	141500000	-0.0151507556379811
12	10	2	1693	1	136000000	0.00216077533758173
12	11	2	1694	1	135500000	-0.0100523206059182
12	12	2	1695	1	134000000	-0.00367613185568474
12	13	2	1696	1	47500000	0.0471021173921033
12	13	1	1697	47500001	59500000	-0.836068868373546
12	13	2	1698	59500001	115500000	0.00936695198082057
12	14	2	1699	1	107500000	-0.0075348501708694
12	15	2	1700	1	103000000	0.0282656906451929
12	16	2	1701	1	90500000	0.0663668614421802
12	17	2	1702	1	81500000	-0.033126611287127
12	18	2	1703	1	78500000	0.0494318558927637
12	20	2	1704	1	63500000	0.0128329552146524
12	19	2	1705	1	59500000	-0.0533807130411522
12	22	2	1706	1	51500000	-0.0747518025493295
12	21	2	1707	1	48500000	0.0320262558767094
54	1	2	1708	1	249500000	0.0424760981614727
54	2	2	1709	1	39000000	-0.0220003243964762
54	2	1	1710	39000001	50000000	-0.927842566640615
54	2	2	1711	50000001	243500000	0.0446139374674484
54	3	2	1712	1	198500000	0.0340755955496594
54	4	2	1713	1	191500000	0.0316581919109705
54	5	2	1714	1	181000000	0.00315232519565999
54	6	2	1715	1	171500000	0.0221618196917454
54	7	2	1716	1	159500000	0.0180746757349036
54	8	2	1718	1	146500000	-0.0128664859601512
54	9	2	1719	1	141500000	-0.00189484400284561
54	10	2	1720	1	136000000	0.0021278007257525
54	11	2	1721	1	135500000	0.00202053252117865
54	12	2	1722	1	134000000	-0.0238880167798811
54	13	2	1723	1	47500000	0.0176676075627247
54	13	1	1724	47500001	59500000	-0.800248697886784
54	13	2	1725	59500001	115500000	0.0533317932018659
54	14	2	1726	1	107500000	0.0387139426946122
54	15	2	1727	1	103000000	0.0170229565323054
54	16	2	1728	1	90500000	0.0525629096859679
54	17	2	1729	1	81500000	-0.0558855966173905
54	18	2	1730	1	78500000	-0.000315409662419204
54	20	2	1731	1	63500000	-0.000176941939748925
54	19	2	1732	1	59500000	-0.0432705942113153
54	22	2	1733	1	51500000	-0.0921615117024827
54	21	2	1734	1	48500000	0.0610612689062013
96	1	2	1735	1	249500000	0.0526755283684923
96	2	2	1736	1	38500000	-0.043431818225425
96	2	1	1737	38500001	50000000	-0.769005121761423
96	2	2	1738	50000001	243500000	0.034479413189145
96	3	2	1739	1	198500000	0.0282078299408386
96	4	2	1740	1	191500000	0.0332029052689734
96	5	2	1741	1	181000000	0.00159369431757194
96	6	2	1742	1	171500000	0.00346973899808297
96	7	2	1743	1	159500000	0.012649673667672
96	8	2	1745	1	146500000	-0.000100434740938947
96	9	2	1746	1	141500000	-0.00534811775206626
96	10	2	1747	1	136000000	-0.00849262760736265
96	11	2	1748	1	135500000	-0.015347666188344
96	12	2	1749	1	134000000	0.00738951517233046
96	13	2	1750	1	47500000	-0.00273709903039564
96	13	1	1751	47500001	59500000	-0.79776131680795
96	13	2	1752	59500001	115500000	0.0385810935994989
96	14	2	1753	1	107500000	0.0277234348959909
96	15	2	1754	1	103000000	0.0406861564886829
96	16	2	1755	1	90500000	0.027859747419726
96	17	2	1756	1	81500000	0.0398143289629079
96	18	2	1757	1	78500000	0.00215901249345907
96	20	2	1758	1	63500000	-0.0205533262584894
96	19	2	1759	1	59500000	-0.0590873882033809
96	22	2	1760	1	51500000	-0.0641509570781441
96	21	2	1761	1	48500000	-0.0145769950676867
89	1	2	1762	1	249500000	0.0378798475090681
89	2	2	1763	1	38500000	-0.10899807110534
89	2	1	1764	38500001	50000000	-0.839836358647421
89	2	2	1765	50000001	243500000	0.0410288433369435
89	3	2	1766	1	198500000	0.0130418587864594
89	4	2	1767	1	191500000	0.0281763710254246
89	5	2	1768	1	181000000	0.0234391475888165
89	6	2	1769	1	171500000	0.0146923216398812
89	7	2	1770	1	159500000	0.0370307764005305
89	8	2	1772	1	146500000	-0.0354525726782274
89	9	2	1773	1	141500000	0.00179617028960695
89	10	2	1774	1	136000000	0.0163680969422464
89	11	2	1775	1	135500000	0.00398344306466094
89	12	2	1776	1	134000000	-0.00610876313918501
89	13	2	1777	1	47500000	0.0116685811444388
89	13	1	1778	47500001	59500000	-0.81820694072614
89	13	2	1779	59500001	115500000	-0.0206345959988205
89	14	2	1780	1	107500000	0.0189470541826167
89	15	2	1781	1	103000000	0.032630059875983
89	16	2	1782	1	90500000	0.0453378633549683
89	17	2	1783	1	81500000	-0.0398689865332838
89	18	2	1784	1	78500000	0.0516559754341322
89	20	2	1785	1	63500000	-0.0212039718747428
89	19	2	1786	1	59500000	-0.0339694050614804
89	22	2	1787	1	51500000	-0.139191975349776
89	21	2	1788	1	48500000	-0.0120997521362423
66	1	2	1789	1	249500000	0.101637872974468
66	2	2	1790	1	38500000	-0.0233797854794563
66	2	1	1791	38500001	50000000	-0.886899240199913
66	2	2	1792	50000001	243500000	0.0436650293980509
66	3	2	1793	1	198500000	0.0433425877582667
66	4	2	1794	1	191500000	0.0413585172891014
66	5	2	1795	1	181000000	0.0257169689941895
66	6	2	1796	1	171500000	0.0283824726576319
66	7	2	1797	1	159500000	0.03504448344985
66	8	2	1799	1	146500000	0.00201275067428425
66	9	2	1800	1	141500000	0.0124235114937718
66	10	2	1801	1	136000000	0.0181540736563037
66	11	2	1802	1	135500000	0.0451142653003726
66	12	2	1803	1	134000000	0.0399974515919747
66	13	2	1804	1	47500000	-0.0892885981210258
66	13	1	1805	47500001	59500000	-0.874383809110058
66	13	2	1806	59500001	115500000	0.0461274934923275
66	14	2	1807	1	107500000	0.0871710443214954
66	15	2	1808	1	103000000	0.0291801538596866
66	16	2	1809	1	90500000	0.0801065073762261
66	17	2	1810	1	81500000	0.0633256917113745
66	18	2	1811	1	78500000	-0.0230582712123113
66	20	2	1812	1	63500000	0.0237897502995431
66	19	2	1813	1	59500000	-0.0047256823912087
66	22	2	1814	1	51500000	-0.0367631398408882
66	21	2	1815	1	48500000	-0.0174116640422206
64	1	2	1816	1	249500000	0.0249546097952765
64	2	2	1817	1	38500000	-0.0509895969612009
64	2	1	1818	38500001	50000000	-0.983159842168775
64	2	2	1819	50000001	243500000	0.017144075429326
64	3	2	1820	1	198500000	0.0263505622133787
64	4	2	1821	1	191500000	0.0375614918951783
64	5	2	1822	1	181000000	0.00778045863588625
64	6	2	1823	1	171500000	0.0146246212245526
64	7	2	1824	1	159500000	0.0251429467883862
64	8	2	1826	1	146500000	0.0019927173024139
64	9	2	1827	1	141500000	0.00231408133977262
64	10	2	1828	1	136000000	0.00482462445312259
64	11	2	1829	1	135500000	-0.016967682015655
64	12	2	1830	1	134000000	-0.0312767811002777
64	13	2	1831	1	47500000	-0.0139250060655211
64	13	1	1832	47500001	59500000	-0.825207617192883
64	13	2	1833	59500001	115500000	0.0278946857366909
64	14	2	1834	1	107500000	0.0346430116882917
64	15	2	1835	1	103000000	-0.0224124710067781
64	16	2	1836	1	90500000	0.0609527478097279
64	17	2	1837	1	81500000	-0.0632259960170996
64	18	2	1838	1	78500000	0.00285253006427336
64	20	2	1839	1	63500000	-0.0411486656304051
64	19	2	1840	1	59500000	-0.00193079453734396
64	22	2	1841	1	51500000	-0.0472810236754047
64	21	2	1842	1	48500000	-0.0136151310692166
55	1	2	1843	1	249500000	0.0230206440172488
55	2	2	1844	1	38500000	-0.0328396682632217
55	2	1	1845	38500001	50000000	-0.959731656279845
55	2	2	1846	50000001	243500000	0.0336213018665183
55	3	2	1847	1	198500000	0.017806885216672
55	4	2	1848	1	191500000	0.0317362807343593
55	5	2	1849	1	181000000	0.0134742417581374
55	6	2	1850	1	171500000	-0.00387420092380283
55	7	2	1851	1	159500000	0.030902972523411
55	8	2	1853	1	146500000	-0.00122622663095546
55	9	2	1854	1	141500000	0.00208625067795742
55	10	2	1855	1	136000000	-0.0212523705886737
55	11	2	1856	1	135500000	-0.0208132310008593
55	12	2	1857	1	134000000	-0.0049857276074819
55	13	2	1858	1	47500000	-0.0538357523475444
55	13	1	1859	47500001	59500000	-0.886811243892641
55	13	2	1860	59500001	115500000	0.0317934238085157
55	14	2	1861	1	107500000	0.0257502992579269
55	15	2	1862	1	103000000	-0.0160183234432302
55	16	2	1863	1	90500000	0.026501208093419
55	17	2	1864	1	81500000	-0.0661646433542857
55	18	2	1865	1	78500000	-0.00840540241721704
55	20	2	1866	1	63500000	0.0181868117252668
55	19	2	1867	1	59500000	-0.0423730161655155
55	22	2	1868	1	51500000	-0.0921617743253337
55	21	2	1869	1	48500000	0.00483534210909136
39	1	2	1870	1	249500000	0.0254459062192022
39	2	2	1871	1	38500000	-0.00696375431191703
39	2	1	1872	38500001	50000000	-0.853389212484677
39	2	2	1873	50000001	243500000	0.0549259141585392
39	3	2	1874	1	198500000	0.0363977474035667
39	4	2	1875	1	191500000	0.0293376682013568
39	5	2	1876	1	181000000	0.0289517241593903
39	6	2	1877	1	171500000	0.0131791723817898
39	7	2	1878	1	159500000	0.0123715671796977
39	8	2	1880	1	146500000	0.0268741005844572
39	9	2	1881	1	141500000	0.0400351358639998
39	10	2	1882	1	136000000	0.0167821267531626
39	11	2	1883	1	135500000	0.000602756570634721
39	12	2	1884	1	134000000	-0.0177251728273906
39	13	2	1885	1	47500000	0.0521176839442437
39	13	1	1886	47500001	59500000	-0.793625650346434
39	13	2	1887	59500001	115500000	0.00643891863093331
39	14	2	1888	1	107500000	0.0180217953117606
39	15	2	1889	1	103000000	0.00360264095071842
39	16	2	1890	1	90500000	0.00123192580222017
39	17	2	1891	1	81500000	-0.104263252243036
39	18	2	1892	1	78500000	0.0194301630004748
39	20	2	1893	1	63500000	-0.0502652647229482
39	19	2	1894	1	59500000	-0.033046190740152
39	22	2	1895	1	51500000	-0.151202349012636
39	21	2	1896	1	48500000	-0.00522156617641682
11	1	2	1897	1	249500000	0.032476086142459
11	2	2	1898	1	38500000	-0.0396293343923628
11	2	1	1899	38500001	50000000	-0.877218019985999
11	2	2	1900	50000001	243500000	0.0264333846882624
11	3	2	1901	1	198500000	0.0227993145609619
11	4	2	1902	1	191500000	0.0244630029904248
11	5	2	1903	1	181000000	0.0100938221736858
11	6	2	1904	1	171500000	0.0105123338734034
11	7	2	1905	1	159500000	0.0437457037971849
11	8	2	1907	1	146500000	0.0161097139881767
11	9	2	1908	1	141500000	0.00536954999987886
11	10	2	1909	1	136000000	-0.0226900684614209
11	11	2	1910	1	135500000	-0.00594800208332101
11	12	2	1911	1	134000000	0.00238178197873046
11	13	2	1912	1	47500000	-0.0454457198510532
11	13	1	1913	47500001	59500000	-0.899665021764669
11	13	2	1914	59500001	115500000	-0.00801350139540301
11	14	2	1915	1	107500000	0.0254096532689572
11	15	2	1916	1	103000000	-0.0280392366580789
11	16	2	1917	1	90500000	0.0472725781833941
11	17	2	1918	1	81500000	-0.0476209240770941
11	18	2	1919	1	78500000	-0.00108813220613685
11	20	2	1920	1	63500000	0.000877958149631956
11	19	2	1921	1	59500000	-0.0181221981746769
11	22	2	1922	1	51500000	-0.0863872394130743
11	21	2	1923	1	48500000	-0.00393940292171668
33	1	2	1924	1	249500000	0.113043084273514
33	2	2	1925	1	38500000	0.0127233046792341
33	2	1	1926	38500001	50000000	-0.812353217807311
33	2	2	1927	50000001	243500000	0.0456779810997487
33	3	2	1928	1	198500000	0.0319429612595517
33	4	2	1929	1	191500000	-0.000952468613003495
33	5	2	1930	1	181000000	0.0284527030878347
33	6	2	1931	1	171500000	-0.00105377963423484
33	7	2	1932	1	159500000	0.0258315841241852
33	8	2	1934	1	146500000	0.0271968482866236
33	9	2	1935	1	141500000	0.0405369092282327
33	10	2	1936	1	136000000	0.00270334258310182
33	11	2	1937	1	135500000	0.0270670367685371
33	12	2	1938	1	134000000	0.0306411411783653
33	13	2	1939	1	47500000	0.039430601676531
33	13	1	1940	47500001	59500000	-0.86992615940465
33	13	2	1941	59500001	115500000	-0.00786280841191286
33	14	2	1942	1	107500000	-0.00811969238842304
33	15	2	1943	1	103000000	-0.00705001321638586
33	16	2	1944	1	90500000	0.132938019444615
33	17	2	1945	1	81500000	0.0792248899943589
33	18	2	1946	1	78500000	-0.0281573695636315
33	20	2	1947	1	63500000	0.0131638250761323
33	19	2	1948	1	59500000	0.0823662181952658
33	22	2	1949	1	51500000	0.198032182440417
33	21	2	1950	1	48500000	0.042058118229386
34	1	2	1951	1	249500000	0.043182616547509
34	2	2	1952	1	38500000	-0.0207532929290841
34	2	1	1953	38500001	50000000	-0.842414019298791
34	2	2	1954	50000001	243500000	0.0136427305967849
34	3	2	1955	1	198500000	0.00554422821822091
34	4	2	1956	1	191500000	-0.0244134616625391
34	5	2	1957	1	181000000	-0.0420841265124328
34	6	2	1958	1	171500000	-0.0128817822163982
34	7	2	1959	1	159500000	0.0217396070250326
34	8	2	1961	1	146500000	-0.00545619129304519
34	9	2	1962	1	141500000	-0.0188063836606071
34	10	2	1963	1	136000000	0.000694876844922444
34	11	2	1964	1	135500000	-0.000821404468573023
34	12	2	1965	1	134000000	0.000395492715014553
